[1] 	5.19444444444	36	1.44444444444	0.888888888889	5.32	25	1.52	0.96	0.0188506577504	0.00552694087525	0.00308163208342	0.0062659727755	0.00410519945262	0.00133097097475
[1] 	5.22222222222	18	1.27777777778	0.944444444444	6.78571428571	14	1.78571428571	0.928571428571	0.000712758374911	0.000712758374911	0.000712758374911	0.000712454210597	0.00071250490465	0.000712021987467
[1] 	5.1	50	1.58	0.9	5.42424242424	33	1.42424242424	0.878787878788	0.0188713078088	0.0055316265367	0.003084551877	0.00540086108363	0.00362789668268	0.00103275295545
[1] 	5.66666666667	24	1.91666666667	0.916666666667	5.21875	64	1.46875	0.8125	0.000712758374911	0.000712758374911	0.000712758374911	0.000712758374911	0.000712758374911	0.000712504749943
[1] 	4.5	52	1.26923076923	0.769230769231	5.49425287356	87	1.54022988506	0.781609195402	0.172906231822	0.0211693136667	0.00785998492567	0.00445166099542	0.00346064165383	0.00112085588486
[1] 	5.41666666667	48	1.5625	0.854166666667	5.33333333333	36	1.47222222222	0.861111111111	0.0188813716022	0.0429777299815	0.013360648493	0.00680138922927	0.00439565882277	0.00104260167463
[1] 	5.66666666667	54	1.75925925926	0.796296296296	5.92857142857	56	1.58928571429	0.892857142857	0.289085989041	0.0429777299815	0.0440018417982	0.0183011319567	0.0201464569583	0.001946547136
[1] 	5.13043478261	46	1.5	0.826086956522	4.82142857143	56	1.41071428571	0.767857142857	0.0188813716022	0.00553424784659	0.00308537238537	0.00220144634494	0.00176983016188	0.00119987922596
[1] 	5.43137254902	51	1.6862745098	0.862745098039	4.55913978495	93	1.1935483871	0.763440860215	0.0188813716022	0.00553424784659	0.00308537238537	0.00220144634494	0.00176983016188	0.000853370800131
[1] 	4.57142857143	252	1.34126984127	0.615079365079	4.44401544402	259	1.12741312741	0.640926640927	0.500356125356	0.0429777299815	0.0509315111694	0.021005748383	0.0109134311764	0.00103250278125
[0] 	5.55	60	1.68333333333	0.766666666667	5.40350877193	57	1.33333333333	0.754385964912	0.000712758374911	0.000712758374911	0.000712631459246	0.000712555454377	0.000712589274466	0.000712133171295
[0] 	5.33333333333	57	1.77192982456	0.824561403509	4.3986013986	143	1.15384615385	0.65034965035	0.0109050424091	0.00383965627709	0.00234656067757	0.0017689965333	0.0014753016202	0.000791285395887
[0] 	5.14814814815	54	1.72222222222	0.777777777778	5.25531914894	47	1.23404255319	0.829787234043	0.0188713078088	0.0055316265367	0.00308372719528	0.00220044476876	0.00176895596478	0.000937489924073
[0] 	5.31818181818	22	1.72727272727	0.954545454545	7.35714285714	14	2.07142857143	1.0	0.000712758374911	0.000712758374911	0.000712631459246	0.0007122515782	0.000712336044318	0.000712083173447
[0] 	5.12765957447	47	1.57446808511	0.829787234043	6.41176470588	17	1.70588235294	1.0	0.000712758374911	0.000712758374911	0.000712758374911	0.000712656842379	0.000712673764468	0.000712095729054
[0] 	5.29411764706	34	1.70588235294	0.941176470588	5.55	40	1.45	0.95	0.000712758374911	0.000712758374911	0.000712631459246	0.000712352678065	0.000712420294206	0.000711621614717
[0] 	5.03333333333	30	1.5	0.966666666667	4.77777777778	27	1.22222222222	0.740740740741	0.000712758374911	0.000712758374911	0.000712758374911	0.000712656842379	0.000712673764468	0.000712487717846
[0] 	4.97058823529	34	1.55882352941	0.911764705882	5.28205128205	39	1.41025641026	0.820512820513	0.0188813716022	0.00553424784659	0.00308578495604	0.00220169751284	0.00177000542912	0.000911332804451
[0] 	4.78048780488	41	1.48780487805	0.926829268293	5.06756756757	74	1.36486486486	0.864864864865	0.000712758374911	0.000712758374911	0.000712758374911	0.000712758374911	0.000712758374911	0.000712479485256
[0] 	4.6875	16	1.4375	1.0	5.34210526316	38	1.5	0.815789473684	0.000712758374911	0.000712758374911	0.000712758374911	0.000712656842379	0.000712420294206	0.000712420254145
[0] 	4.75510204082	49	1.40816326531	0.877551020408	5.38888888889	18	1.44444444444	0.888888888889	0.000712758374911	0.000712758374911	0.000712758374911	0.000712758374911	0.000712589274466	0.000712468625715
[0] 	4.84	25	1.48	0.88	5.20833333333	24	1.29166666667	0.75	0.000712758374911	0.000712758374911	0.000712758374911	0.000712758374911	0.000712758374911	0.000712707608645
max() arg is an empty sequence
[0] 	5.19230769231	26	1.57692307692	0.884615384615	6.0	11	1.72727272727	1.0	0.053359693525	0.00969178670989	0.00712435089057	0.00396844407937	0.00274162615927	0.00195811499298
[0] 	4.97916666667	48	1.54166666667	0.791666666667	4.94871794872	39	1.30769230769	0.692307692308	0.000712758374911	0.000712758374911	0.000712758374911	0.000712758374911	0.000712758374911	0.000711987810044
[1] 	4.56756756757	37	1.32432432432	0.864864864865	5.26086956522	23	1.34782608696	0.913043478261	0.0540705938925	0.00978033264986	0.00441315879233	0.00280976512456	0.00210769405776	0.00101148676792
[0] 	4.84848484848	33	1.51515151515	0.909090909091	5.22222222222	18	1.44444444444	0.833333333333	0.000712758374911	0.000712758374911	0.000712758374911	0.000712758374911	0.000712589274466	0.000712287644242
[0] 	4.97058823529	34	1.52941176471	0.911764705882	6.11111111111	9	1.77777777778	1.0	0.000712758374911	0.000712758374911	0.000712758374911	0.000712758374911	0.000712758374911	0.000712589202201
[0] 	5.0	54	1.48148148148	0.796296296296	5.16216216216	37	1.35135135135	0.918918918919	0.000712758374911	0.000712758374911	0.000712758374911	0.000712758374911	0.000712673764468	0.000711884705335
[0] 	5.28	75	1.64	0.76	5.35	60	1.53333333333	0.916666666667	0.013353523874	0.00652864750512	0.00326857842386	0.00221471941068	0.00173166699401	0.000919493157059
[0] 	6.15789473684	19	2.0	1.0	5.6	10	1.3	1.0	0.0129509300206	0.00430494736359	0.00255597579535	0.00189372828062	0.00156054167252	0.00139161028354
[0] 	4.70731707317	41	1.51219512195	0.80487804878	4.47826086957	23	1.0	0.739130434783	0.0188813716022	0.00553424784659	0.0133582701032	0.00680022730869	0.00439496363967	0.00224967179206
[0] 	5.13043478261	46	1.5	0.826086956522	4.37037037037	27	1.44444444444	0.703703703704	0.0188713078088	0.0055316265367	0.003084551877	0.00220094679673	0.0017693062807	0.00114759391996
[0] 	4.70909090909	55	1.43636363636	0.763636363636	4.60606060606	33	1.15151515152	0.909090909091	0.0188813716022	0.00553424784659	0.00308578495604	0.00220169751284	0.00177000542912	0.00125584176028
[1] 	4.69230769231	39	1.38461538462	0.871794871795	4.46875	32	1.09375	0.75	0.000712758374911	0.000712758374911	0.000712758374911	0.000712758374911	0.000712758374911	0.000712545001744
[1] 	5.53846153846	65	1.73846153846	0.753846153846	5.80882352941	136	1.72794117647	0.816176470588	0.500356379187	0.042981147067	0.115957665683	0.0843695649008	0.0641937470021	0.0014708725572
[0] 	5.26086956522	23	1.60869565217	0.826086956522	6.13333333333	15	1.8	0.933333333333	0.449717915418	0.0400195675888	0.0503614643436	0.0188033403188	0.00995148442324	0.00462045795448
